buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
clean,0,0,0,0,0,0,0,0,0,0,0,0.693147,0.693146,0
clean,0,0,0,0,0,0,0,0,0,0,0,1.098612,1.098609,0
clean,1.098612,1.386294,0,0,0,0,0,0,0,0,0,5.204007,5.010035,5.793014
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,5.209486,5.016637,3.367296
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,5.214936,5.021918,3.433987
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.220356,5.028456,2.772589
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.225747,5.034807,2.833213
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.231109,5.041255,5.081404
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.236442,5.045236,2.890372
clean,0,0,0,0,0,0,0,0,0,0,0,5.241747,5.051246,0
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.257495,5.068835,5.099866
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,4.89784,4.610074,4.828314
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.273,5.087374,5.117994
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,5.288267,5.105527,5.843544
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,4.912655,4.628945,5.525453
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,5.31812,5.138923,5.308268
buggy,1.386294,2.302585,3.258097,0.578445,0.007506,0.002926,5.948755,1,1.609438,2.97042,0.016089,5.327876,5.150455,5.940171
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,4.919981,4.634875,4.85203
clean,1.098612,2.302585,0,0,0,0,0,0,0,0,0,5.332719,5.153442,5.220356
clean,1.386294,1.609438,0,0,0,0,0,0,0,0,0,5.342334,5.160984,5.897154
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.347108,5.16667,5.181784
clean,1.098612,1.609438,0,0,0,0,0,0,0,0,0,5.351858,5.171779,5.247024
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,4.941642,4.657544,4.875197
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,1.386294,1.386217,1.098612
clean,1.098612,1.386294,1.098612,0.693147,0.003967,0.000795,7.138073,1,1.386294,2.326219,0.048487,4.955827,4.672633,5.56452
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,1.791759,1.780764,1.609438
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.379897,5.183277,5.209486
clean,1.098612,1.098612,0.693147,0,0.007772,0,5.954541,0,1.098612,3.118728,0.070292,5.384495,5.169307,5.932245
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,5.393628,5.175912,5.32301
clean,1.098612,1.098612,0.693147,0,0.051293,0.034486,4.060443,0,1.386294,4.152324,0.191055,5.402677,5.180626,5.950643
clean,1.098612,1.098612,0.693147,0,0.001125,0.001125,6.790097,1,1.386294,2.835088,0.09756,5.407172,5.18605,5.955837
clean,1.098612,1.098612,0.693147,0,0,0.005553,7.137278,1,1.609438,2.842837,0.050418,5.411646,5.191333,5.961005
clean,1.098612,1.098612,0.693147,0,0.003063,0.001226,7.396949,0,1.386294,1.387983,0.059541,5.003946,4.691586,5.616771
clean,1.098612,1.098612,0.693147,0,0.026612,0.021826,7.397868,1,1.386294,0.014113,0.060066,5.4161,5.194944,5.966147
clean,0.693147,0.693147,0.693147,0,0.001222,0.003966,8.093157,1,1.386294,0.051641,0.030707,5.420535,5.200357,5.303305
clean,1.098612,1.098612,1.098612,0.134055,0.03173,0.008173,6.749931,1,1.386294,3.339432,0.049739,5.010635,4.690871,5.624018
clean,1.098612,1.386294,1.386294,0.256192,0.043158,0.007408,7.170888,1,1.386294,0.978014,0.034525,5.023881,4.708836,5.638355
buggy,1.386294,1.609438,1.791759,0.211865,0.02647,0.026959,7.085064,1,1.609438,1.795192,0.026796,5.42495,5.192723,6.030685
buggy,0.693147,0.693147,0.693147,0,0.057158,0.034686,4.454347,1,1.098612,0.267232,0.045985,5.429346,5.197591,5.313206
clean,0.693147,0.693147,0.693147,0,0.0591,0.054204,6.650279,1,1.098612,2.599574,0.036876,2.995732,2.949599,2.890372
clean,1.098612,1.098612,0.693147,0,1.106159,1.098612,6.089045,1,1.609438,3.196393,0.074433,5.036953,4.723664,5.652489
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,5.433722,5.201746,5.379897
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.438079,5.207199,3.258097
buggy,1.098612,1.098612,0.693147,0,0.031988,0.00572,6.261492,0,1.098612,3.783655,0.077244,3.135494,3.091361,3.526361
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,3.178054,3.131019,3.583519
clean,1.098612,1.791759,0,0,0,0,0,0,0,0,0,5.442418,5.20556,5.283204
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.446737,5.210993,5.273
buggy,1.098612,1.386294,1.386294,0.164576,0.076328,0.01538,6.596122,1,1.609438,4.011171,0.032735,3.258097,3.212238,3.688879
buggy,1.098612,1.386294,2.079442,0.154429,0.049748,0.025112,6.880256,1,1.791759,2.523478,0.022815,3.332205,3.289673,3.78419
clean,1.098612,1.098612,1.098612,0.237953,0.008016,0.002473,6.695387,1,1.609438,1.254256,0.064719,3.367296,3.326255,3.828641
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,5.451038,5.21455,5.313206
clean,1.386294,1.609438,0.693147,0,0,0.004645,5.37425,0,1.609438,0.110068,0.323379,5.455321,5.219821,6.001415
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.459586,5.225209,5.32301
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,5.463832,5.227723,5.327876
buggy,1.098612,1.791759,2.833213,0.275305,0.12043,0.03481,6.522525,0,1.791759,3.28515,0.016064,5.46806,5.233032,6.001415
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.472271,5.238355,5.298317
clean,1.098612,1.098612,0.693147,0,0.010177,0.000602,7.416378,1,1.386294,0.967907,0.061827,5.056246,4.73446,5.673323
buggy,1.098612,1.609438,2.484907,0.245593,0.065853,0.005894,6.231465,1,1.94591,4.743749,0.019864,5.068904,4.749781,5.686975
buggy,1.098612,1.098612,1.098612,0.270727,0.005235,0.003493,7.601737,1,1.791759,1.260998,0.034873,5.476464,5.233416,6.008813
clean,0.693147,0.693147,0.693147,0,0,0.000299,8.11582,0,1.386294,0.025799,0.031767,5.484797,5.243977,5.342334
clean,0.693147,0.693147,0.693147,0,0.001707,0,7.471363,0,1.609438,1.749043,0.053228,5.493061,5.254376,5.351858
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.501258,5.257782,5.313206
buggy,1.098612,1.098612,0.693147,0,0.013428,0.003748,7.194812,1,1.791759,2.063033,0.05195,5.505332,5.255201,6.028279
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.513429,5.265567,5.327876
clean,1.098612,1.098612,0.693147,0,0.040941,0.002981,5.817111,1,1.609438,2.533475,0.120764,5.517453,5.270633,6.040255
buggy,1.098612,1.098612,1.609438,0.424314,0.008822,0.001897,7.58883,1,1.791759,1.921645,0.022405,5.525453,5.280535,6.049733
clean,1.098612,1.098612,1.386294,0.564988,0.858456,0.847298,5.188781,1,1.098612,4.896892,0.011158,5.081404,4.747008,5.700444
clean,1.098612,1.098612,0.693147,0,0.003579,0.000597,7.42327,1,1.386294,0.614666,0.06366,5.087596,4.755425,5.70711
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.55296,5.309247,5.361292
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.556828,5.314151,5.365976
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,5.099866,4.768046,5.049856
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,5.105945,4.774879,5.062595
buggy,1.098612,1.098612,0.693147,0,0.046948,0.047847,6.967909,0,1.609438,2.168165,0.077938,5.135798,4.808372,5.752573
clean,1.098612,1.386294,1.098612,0.094444,0.326071,0.09361,4.281285,0,1.098612,4.967783,0.041196,5.560682,5.308599,6.079933
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.147494,4.824474,5.09375
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.153292,4.832473,5.099866
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.159055,4.84014,5.105945
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.164786,4.848007,5.111988
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,3.663562,3.58823,4.189655
clean,0.693147,0.693147,0.693147,0,0,0.693147,4.488636,0,0.693147,0.178756,0.022473,5.170484,4.855773,5.056246
clean,0.693147,1.791759,0,0,0,0,0,0,0,0,0,5.56452,5.312723,5.411646
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.17615,4.862112,5.117994
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.187386,4.872706,5.123964
clean,1.098612,1.098612,0.693147,0,0.014341,0,6.803505,0,1.609438,2.630643,0.10436,5.192957,4.874449,5.786897
clean,1.098612,1.386294,0,0,0,0,0,0,0,0,0,5.568345,5.305412,3.401197
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.572154,5.31036,5.375278
clean,1.386294,1.609438,0,0,0,0,0,0,0,0,0,5.575949,5.315278,5.513429
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.204007,4.889589,5.141664
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,5.57973,5.320098,6.09131
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.587249,5.329806,2.484907
clean,1.098612,1.098612,0.693147,0,0.017417,0.005839,5.836272,0,1.609438,2.709822,0.121194,5.209486,4.896951,5.802118
clean,1.098612,1.098612,1.098612,0.520262,0.021011,0.004101,6.594413,1,1.609438,3.904888,0.068171,5.594711,5.337673,6.104793
clean,1.098612,1.098612,1.386294,0.221314,0.981405,0.009174,3.615413,1,0.693147,1.6856,0.027274,5.598422,5.342047,6.109248
clean,1.098612,1.609438,1.386294,0.288004,0.034913,0.000382,6.772508,1,1.386294,2.677055,0.041899,5.220356,4.90965,5.814131
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.605802,5.349828,5.442418
clean,1.098612,1.098612,0.693147,0,0.004384,0.004384,6.815092,1,1.609438,0.706498,0.105196,5.231109,4.922598,5.826
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.613128,5.359008,2.564949
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.616771,5.363702,5.4161
buggy,1.098612,1.386294,1.386294,0.235356,0.154106,0.124904,6.678657,1,1.791759,4.011412,0.032211,5.627621,5.376971,6.133398
clean,1.098612,1.609438,0,0,0,0,0,0,0,0,0,5.236442,4.92737,5.192957
clean,1.098612,1.098612,0.693147,0,0.05568,0,5.503297,0,1.098612,3.390086,0.020244,5.241747,4.934553,5.834811
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.631212,5.373986,3.135494
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.63479,5.378597,5.429346
buggy,1.098612,1.609438,2.197225,0.189933,0.026282,0.022482,6.689185,1,1.791759,3.244657,0.021873,5.645447,5.389464,6.148468
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.655992,5.399167,5.451038
buggy,1.098612,1.386294,2.079442,0.192612,0.103566,0.045294,6.425881,0,1.609438,4.051221,0.034833,5.26269,4.950588,5.855072
buggy,1.098612,1.386294,1.791759,0.099518,0.055592,0.038679,7.096721,1,1.791759,0.355946,0.027296,5.659482,5.403366,6.161207
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.666427,5.410185,5.463832
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,5.676754,5.412699,5.56452
clean,1.386294,1.386294,0.693147,0,0.001575,0.001575,6.454149,1,1.609438,2.10787,0.151821,5.680173,5.41457,6.232448
clean,1.098612,1.386294,2.079442,0.495124,0.005326,0.002793,7.025094,1,1.609438,3.155902,0.023375,5.686975,5.423314,6.188264
clean,1.098612,1.386294,1.609438,0.168452,0.106876,0.414179,5.603594,0,1.098612,4.143985,0.050479,5.267858,4.9416,5.860786
buggy,1.098612,1.386294,1.386294,0.147563,0.02119,0.024812,7.390027,1,1.791759,3.976161,0.032017,5.278115,4.946943,5.872118
buggy,1.098612,1.098612,1.098612,0.191247,0.005009,0.003244,7.434653,1,1.791759,1.624723,0.034833,5.697093,5.422718,6.200509
buggy,0.693147,0.693147,0.693147,0,0.000461,0.000461,7.682943,1,1.609438,0.016359,0.042406,5.703782,5.431475,5.529429
clean,1.386294,1.386294,0.693147,0,0.012474,0.012474,4.390326,1,0.693147,4.539256,0.060871,5.70711,5.435807,6.265301
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.710427,5.440151,3.401197
buggy,1.098612,1.098612,1.098612,0.242151,0.009105,0.002358,7.435833,1,1.791759,0.24046,0.035363,5.717028,5.448266,6.2186
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.723585,5.45682,5.517453
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.32301,4.993564,5.198497
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.726848,5.447935,5.521461
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.733341,5.456325,5.525453
clean,0.693147,1.098612,0,0,0,0,0,0,0,0,0,5.739793,5.463323,5.55296
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.743003,5.467089,5.529429
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.746203,5.471207,5.533389
clean,1.386294,1.386294,0,0,0,0,0,0,0,0,0,5.749393,5.475367,6.295266
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.752573,5.479522,5.541264
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.755742,5.483589,5.545177
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.758902,5.486658,5.549076
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.762051,5.49075,3.258097
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.768321,5.498622,3.465736
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.777652,5.509267,5.572154
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,5.783825,5.509902,5.676754
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.793014,5.520817,5.568345
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.802118,5.530195,3.555348
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.814131,5.543974,5.605802
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.826,5.5575,5.590987
clean,1.098612,1.098612,0.693147,0,0.014531,0.017617,6.864326,1,1.609438,3.293534,0.105099,5.828946,5.554075,6.298949
buggy,1.098612,1.098612,1.098612,0.565194,0.010717,0.004777,7.134094,1,1.791759,3.362221,0.034899,5.834811,5.56037,6.306275
clean,1.098612,1.098612,0.693147,0,0.005739,0.002874,5.853638,0,1.609438,3.606972,0.124316,5.83773,5.564183,6.309918
clean,1.098612,1.098612,0.693147,0,0.008829,0.003405,7.290975,1,1.791759,0.060908,0.05378,5.843544,5.571709,6.317165
clean,1.098612,1.098612,1.098612,0.333905,0.012778,0.002627,7.445225,1,1.791759,2.470799,0.035884,5.849325,5.577425,6.324359
clean,1.098612,1.098612,1.098612,0.210358,0.021026,0.011347,7.148086,0,1.791759,0.452817,0.035562,5.855072,5.584732,6.331502
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.860786,5.592098,3.610918
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.863631,5.595707,5.659482
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.874931,5.607807,3.332205
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,5.877736,5.610204,3.7612
clean,1.098612,1.098612,1.098612,0.115939,0.01633,0.012915,7.457032,1,1.791759,1.465995,0.036027,5.880533,5.610954,6.350886
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.888878,5.621722,3.465736
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.894403,5.625064,5.652489
clean,1.098612,1.098612,0.693147,0,0.001815,0.000908,7.004882,1,1.609438,1.295959,0.085269,5.347108,4.984442,5.942799
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.899897,5.628567,3.713572
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.905362,5.633685,5.693732
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.921578,5.652233,5.713733
clean,1.098612,1.098612,0.693147,0,0.001194,0.000597,7.423568,1,1.386294,3.503444,0.066441,5.926926,5.658656,6.386879
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.934894,5.668977,5.673323
clean,1.098612,1.098612,1.098612,0.31996,0.005675,0.0031,6.874543,1,1.609438,2.361705,0.056334,5.937536,5.666662,6.395262
clean,1.386294,1.609438,1.098612,0.390392,0.028703,0.013699,5.790724,1,1.609438,4.226889,0.083749,5.942799,5.673533,6.467699
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.950643,5.681993,5.693732
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.953243,5.685123,5.746203
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.961005,5.695001,5.755742
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.966147,5.699078,3.496508
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.978886,5.713561,3.526361
clean,1.098612,1.098612,0.693147,0,0.000666,0.000666,7.314886,1,1.791759,2.811425,0.055066,5.370638,4.992566,5.968708
clean,1.098612,1.098612,1.098612,0.499541,0.002728,0.00156,7.156434,1,1.791759,2.348946,0.0364,5.986452,5.715721,6.437752
clean,1.098612,1.386294,1.098612,0.125529,0.017845,0.001384,6.988413,1,1.791759,1.674928,0.040711,5.375278,4.997523,5.97381
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.993961,5.722977,3.78419
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.996452,5.724627,3.610918
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.003887,5.733875,5.720312
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,6.008813,5.739979,6.453625
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.011267,5.743176,5.726848
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.016157,5.749364,5.733341
clean,1.098612,1.386294,1.098612,0.246252,0.13297,0.005474,6.910751,1,1.791759,0.976433,0.042975,5.384495,5.004503,5.983936
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.023448,5.745024,3.688879
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.025866,5.748172,5.743003
clean,0.693147,0.693147,1.098612,0.156364,0.002679,0.003014,7.307873,1,1.609438,3.173334,0.042671,5.393628,5.008279,5.278115
clean,1.098612,1.098612,0.693147,0,0.033902,0.039442,5.855072,1,1.609438,2.844659,0.129212,6.028279,5.750517,6.4708
clean,1.098612,1.098612,1.098612,0.245397,0.003995,0.005418,7.467182,1,1.791759,2.45655,0.037599,6.033086,5.756833,6.476972
clean,1.098612,1.098612,1.098612,0.410369,0.017589,0.005897,6.740913,1,1.609438,4.359874,0.062479,6.035481,5.759898,6.480045
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,6.042633,5.76625,6.487684
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.047372,5.7724,5.765191
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,5.411646,5.030529,5.361292
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,6.049733,5.76798,5.886104
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.054439,5.771967,3.828641
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.4161,5.027781,5.342334
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.066108,5.784087,5.780744
clean,1.098612,1.386294,0,0,0,0,0,0,0,0,0,6.073045,5.78292,6.51323
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.079933,5.789633,3.73767
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,6.082219,5.792672,5.918894
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,6.084499,5.795608,5.924256
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.086775,5.798641,3.806662
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,6.09131,5.803036,5.934894
clean,0.693147,1.098612,0,0,0,0,0,0,0,0,0,5.429346,5.030085,1.94591
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,6.100319,5.812571,6.53814
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.459586,5.065395,5.375278
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.118097,5.819463,5.894403
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,6.120297,5.822359,5.958425
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.124683,5.824657,5.834811
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.131226,5.833081,3.871201
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.133398,5.835985,5.840642
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.142037,5.84582,5.852202
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.154858,5.862599,5.855072
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.161207,5.86919,5.863631
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.167516,5.877397,5.869297
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,6.173786,5.883662,6.001415
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,6.184149,5.890862,6.008813
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.493061,5.089835,5.407172
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,5.497168,5.0924,6.082219
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.202536,5.899242,5.894403
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.20859,5.899256,5.902633
buggy,0,0,0,0,0,0,0,0,0,0,0,6.2106,5.901991,0
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.212606,5.904721,5.905362
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.214608,5.907439,5.908083
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,0,0,0
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,0.693147,0.693108,1.098612
clean,0.693147,1.098612,1.386294,0.314188,0.692751,0.692751,6.043423,0,1.609438,0.017769,0.038122,5.525453,5.114443,5.402677
clean,1.098612,1.609438,1.386294,0.512716,0.063541,0.073475,5.932245,1,1.386294,3.600545,0.060207,6.222576,5.911764,6.642487
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,6.234411,5.926112,6.054439
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.238325,5.931417,5.937536
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.240276,5.934021,5.940171
clean,1.098612,1.386294,1.098612,0.104695,0.012228,0,6.924612,0,1.609438,1.226516,0.093429,5.55296,5.150119,6.139885
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.556828,5.155901,5.46806
clean,1.098612,1.098612,0.693147,0,0.014511,0.009697,6.71174,1,1.609438,0.692696,0.165742,6.259581,5.95395,6.684612
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.261492,5.956511,3.931826
clean,1.386294,1.791759,2.70805,0.123652,0.398479,0.15039,6.323163,1,1.609438,4.994303,0.003077,6.263398,5.956772,6.705639
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.269096,5.964494,5.968708
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.274762,5.971379,5.971262
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.278521,5.975162,3.951244
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.282267,5.980062,5.978886
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,5.560682,5.153425,5.501258
buggy,1.098612,1.386294,1.386294,0.144768,0.063636,0.03187,6.567024,1,1.609438,3.265985,0.069345,5.56452,5.153794,6.148468
clean,1.098612,1.609438,0,0,0,0,0,0,0,0,0,5.572154,5.165197,5.517453
buggy,1.098612,2.197225,2.302585,0.304361,0.010485,0.004382,6.228511,0,1.791759,3.688172,0.041928,5.587249,5.178509,6.171701
clean,1.098612,1.098612,0.693147,0,0.032993,0,6.574378,0,1.386294,2.715377,0.118482,5.605802,5.202451,6.192362
