buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
buggy,0.693147181,0.693147181,0.693147181,0,1.386294361,1.791759469,4.343805422,0,1.945910149,4.918110853,0.693147181,8.815073089,6.018170666,7.954021087
clean,0.693147181,0.693147181,0.693147181,0,0,0.693147181,5.192956851,0,1.945910149,0.000185168,0.693147181,8.8149246,6.015776167,7.953669779
clean,0.693147181,0.693147181,0.693147181,0,1.609437912,1.098612289,5.18178355,0,1.945910149,4.918047455,0.693147181,8.814776089,6.013333231,7.953318347
clean,0.693147181,0.693147181,0.693147181,0,0.693147181,1.098612289,4.564348191,0,1.945910149,0.203120344,0.693147181,8.814627555,6.010930632,7.952966791
clean,0.693147181,0.693147181,0.693147181,0,0,0.693147181,4.204692619,0,1.791759469,0.00019674,0.693147181,8.814479,6.00867384,7.952615112
clean,0.693147181,0.693147181,0.693147181,0,2.302585093,2.564949357,4.248495242,1,1.791759469,0.000474424,0.693147181,8.814330423,6.006213471,7.952263309
buggy,0.693147181,0.693147181,0.693147181,0,1.609437912,2.079441542,4.290459441,0,1.609437912,4.542474041,0.693147181,8.814181823,6.003747034,7.951911382
clean,0.693147181,0.693147181,1.098612289,0.651437205,0,1.386294361,4.17438727,0,1.791759469,0.005862412,1.098612289,8.814033202,6.001978612,7.951559331
clean,0.693147181,0.693147181,0.693147181,0,3.091042453,3.465735903,4.543294782,1,1.386294361,0.009812808,0.693147181,8.813884558,6.000038881,7.951207156
clean,0.693147181,0.693147181,0.693147181,0,0.693147181,0.693147181,3.610917913,0,1.609437912,6.708177831,0.693147181,8.813735892,5.997929801,7.950854858
buggy,0.693147181,1.098612289,1.386294361,0.916290732,2.772588722,1.791759469,5.619192406,0,3.583518938,4.581585957,1.098612289,8.813587204,5.995647823,7.950502435
clean,2.197224577,3.295836866,3.663561646,1.656208672,0.693147181,7.355001921,6.568816846,0,5.18178355,5.214494251,2.708050201,3.17805383,1.897119985,1.927891644
clean,0.693147181,1.098612289,2.197224577,1.386294361,0,2.197224577,4.638363153,0,2.48490665,0.004849334,0.693147181,8.813438495,5.994247427,7.950149888
clean,0.693147181,1.098612289,2.197224577,1.381045248,3.63758616,3.713572067,4.641984159,0,2.397895273,4.917644375,0.693147181,8.813289762,5.993267555,7.949797216
clean,0.693147181,0.693147181,1.791759469,1.179156153,1.945910149,1.945910149,6.311734809,0,1.791759469,0.985568871,1.098612289,8.813141008,5.991109789,6.313548046
clean,0.693147181,0.693147181,0.693147181,0,0.693147181,0.693147181,6.587550015,1,2.564949357,0.033383284,0.693147181,8.812992232,5.988962572,7.94944442
clean,1.098612289,1.098612289,1.098612289,0.216958213,3.258096538,3.258096538,6.769641977,0,2.48490665,2.768065705,1.098612289,8.812843434,5.986453825,7.296752194
clean,0.693147181,1.098612289,1.098612289,0.693147181,1.098612289,1.098612289,6.194405391,0,2.564949357,4.251376751,1.098612289,8.812694613,5.983958827,7.948738455
clean,1.098612289,1.386294361,1.386294361,0.653328898,2.397895273,2.397895273,5.859836105,0,2.772588722,3.378223427,1.386294361,8.81254577,5.981474669,7.295735073
clean,0.693147181,0.693147181,0.693147181,0,0,1.945910149,5.176149733,0,1.791759469,4.917042035,0.693147181,8.812396905,5.978946376,7.948031991
clean,1.098612289,1.609437912,1.609437912,0.836977711,2.302585093,3.610917913,5.700443573,0,2.890371758,5.499709747,1.609437912,8.812248018,5.976463412,7.294716916
clean,0.693147181,1.098612289,1.098612289,0.693147181,1.098612289,1.098612289,4.454347296,0,2.079441542,1.095983451,1.098612289,8.812099109,5.97457842,7.947325027
clean,0.693147181,0.693147181,0.693147181,0,1.609437912,0,4.787491743,0,3.135494216,0.001734606,0.693147181,8.811950178,5.976873139,7.946971358
clean,0.693147181,0.693147181,0.693147181,0,1.791759469,0,4.744932128,0,3.135494216,0.682792833,0.693147181,8.811801224,5.974768156,7.946617563
clean,1.098612289,1.386294361,1.386294361,0.653328898,2.397895273,2.397895273,6.17586727,0,2.63905733,0.661573696,1.098612289,8.811652248,5.973164001,7.29301768
clean,0.693147181,0.693147181,0.693147181,0,2.079441542,2.079441542,4.615120517,0,1.945910149,4.770535524,0.693147181,8.81150325,5.97074266,4.736198448
clean,0.693147181,0.693147181,0.693147181,0,1.098612289,1.098612289,6.616065185,0,2.197224577,4.061344982,0.693147181,8.81135423,5.968865968,7.945909599
clean,0.693147181,1.098612289,1.098612289,0.211227542,0,3.295836866,3.725693427,0,1.098612289,5.949871721,1.098612289,8.811205188,5.966329385,7.945555428
clean,0.693147181,1.098612289,2.63905733,1.547656061,0,2.63905733,5.138960852,0,2.63905733,0.002880462,1.098612289,8.811056123,5.964295994,7.945201132
clean,0.693147181,0.693147181,0.693147181,0,1.098612289,1.791759469,4.158883083,1,2.079441542,0.001769267,0.693147181,8.810907036,5.961752628,7.944846711
buggy,0.693147181,1.098612289,2.63905733,1.541405281,3.761200116,3.951243719,5.144358976,0,2.63905733,4.892174852,1.098612289,8.810757927,5.959635104,7.944492164
clean,0.693147181,0.693147181,0.693147181,0,3.871201011,3.583518938,5.958424693,1,1.791759469,2.063754911,0.693147181,9.6162054,5.317249083,6.202535517
clean,0.693147181,0.693147181,1.098612289,0.693147181,0,1.098612289,4.863680881,1,2.302585093,0.000856114,0.693147181,8.810608796,5.962930964,7.944137491
clean,0.693147181,0.693147181,1.386294361,0.949711001,2.564949357,1.945910149,4.756459633,0,2.302585093,4.916357598,0.693147181,8.810459642,5.960355463,7.943782692
buggy,0.693147181,1.386294361,1.386294361,0.670876848,4.574710979,2.197224577,5.12594614,1,2.197224577,3.318098515,1.098612289,9.616138758,5.314984644,6.200509174
clean,0.693147181,0.693147181,0.693147181,0,0.693147181,0,8.313116703,1,1.791759469,1.403850572,0.693147181,9.616072111,5.310878685,6.198478716
clean,0.693147181,1.098612289,1.098612289,0.688675226,3.713572067,1.791759469,5.823045895,0,2.079441542,2.938833324,1.098612289,9.61600546,5.308724115,6.196444128
clean,0.693147181,0.693147181,0.693147181,0,0,0.693147181,6.11146734,0,2.397895273,0.000231454,0.693147181,8.810310466,5.97616062,7.943427768
clean,0.693147181,0.693147181,0.693147181,0,1.386294361,1.098612289,6.109247583,0,2.397895273,4.368706544,0.693147181,8.810161268,5.973746081,7.943072717
buggy,1.098612289,2.079441542,2.302585093,1.356303127,2.564949357,2.708050201,5.411149897,1,3.17805383,0.531907389,0.693147181,9.615938805,5.304495112,8.291295852
clean,0.693147181,0.693147181,0.693147181,0,0,1.098612289,5.976350909,0,2.197224577,0.414681763,0.693147181,9.615872145,5.301004743,5.204006687
clean,0.693147181,1.386294361,1.386294361,0.877815591,3.433987204,3.555348061,5.955837369,1,2.890371758,0.547150856,0.693147181,1.098612289,0.697045821,0.693147181
clean,0.693147181,0.693147181,0.693147181,0,0,2.63905733,4.077537444,1,1.609437912,4.911949981,0.693147181,9.61580548,5.296336089,6.192362489
clean,0.693147181,0.693147181,0.693147181,0,1.098612289,1.098612289,4.663439094,0,1.386294361,6.387253049,0.693147181,0,0,0
clean,0.693147181,0.693147181,0.693147181,0,0.693147181,0.693147181,6.242223265,1,1.791759469,0.002716215,0.693147181,8.810012048,5.973483738,4.33073334
clean,0.693147181,0.693147181,0.693147181,0,1.098612289,0,6.238324625,0,1.791759469,0.099331963,0.693147181,8.809862805,5.970943495,4.317488114
clean,1.945910149,2.302585093,3.044522438,0.547542488,6.629363253,3.496507561,7.104267339,0,5.030437921,2.591988773,1.791759469,8.809713541,5.969756459,7.091464761
clean,0.693147181,0.693147181,1.386294361,0.949711001,1.098612289,1.609437912,3.905334017,0,1.098612289,4.910924853,0.693147181,9.615738811,5.294602663,4.007333185
clean,1.386294361,2.564949357,3.135494216,0.580203946,3.610917913,6.647688374,6.030248102,0,3.496507561,1.264978518,1.386294361,8.809564253,5.972929466,7.055312843
clean,0.693147181,1.945910149,2.079441542,1.230394583,2.772588722,2.772588722,5.193750187,0,3.33220451,4.20809786,1.386294361,8.809414944,5.970547663,5.384495063
clean,0.693147181,0.693147181,0.693147181,0,1.098612289,0.693147181,4.605170186,1,0.693147181,0.056421903,0.693147181,9.615672138,5.289653196,6.190315406
clean,0.693147181,1.098612289,1.098612289,0.075323094,3.63758616,4.219507705,6.51174533,1,3.17805383,1.650083225,1.098612289,9.61560546,5.284597061,6.188264123
clean,0.693147181,2.397895273,2.48490665,1.485754064,2.564949357,2.564949357,4.715246836,0,3.135494216,3.255354461,1.098612289,8.809265612,5.968533713,5.023880521
clean,1.386294361,1.791759469,1.791759469,0.784126391,3.33220451,3.33220451,6.930103683,0,3.761200116,3.932152377,1.609437912,8.809116258,5.967332703,7.111240193
clean,1.098612289,1.098612289,1.098612289,0.678515961,1.791759469,1.791759469,7.250635512,0,4.521788577,4.528450866,1.098612289,8.808966882,5.966075806,6.06610809
clean,1.098612289,3.091042453,3.135494216,1.644238013,3.401197382,3.433987204,4.946177578,0,3.850147602,3.727805245,2.63905733,8.808817483,5.963508466,7.28756064
clean,0.693147181,0.693147181,0.693147181,0,0,4.094344562,4.077537444,0,1.609437912,4.910446226,0.693147181,9.615538778,5.279715535,6.186208624
buggy,1.386294361,2.708050201,2.833213344,1.597453616,2.944438979,2.890371758,5.512924587,0,3.610917913,4.707170982,1.791759469,9.615472091,5.274805223,7.915104742
clean,0.693147181,1.098612289,1.098612289,0.641294669,4.94875989,1.945910149,5.184588601,1,1.945910149,3.598145247,0.693147181,0,0,0
clean,0.693147181,0.693147181,0.693147181,0,0,0.693147181,8.731336361,0,4.990432587,0.09531018,0.693147181,9.6154054,5.269806297,7.17472431
clean,1.386294361,1.386294361,2.302585093,1.372704117,3.465735903,2.833213344,5.282639554,0,3.091042453,6.360362126,1.791759469,9.615338704,5.264760089,7.914739489
clean,0.693147181,0.693147181,0.693147181,0,3.135494216,3.135494216,6.204557763,1,1.609437912,0.720061803,0.693147181,4.276666119,1.118639226,0
clean,0.693147181,0.693147181,0.693147181,0,0,2.833213344,4.49980967,0,2.302585093,4.909847213,0.693147181,4.262679877,0.723039163,4.127134385
buggy,2.079441542,3.433987204,4.770684624,1.863928483,5.549076085,5.703782475,5.483270784,0,5.176149733,7.184465286,2.708050201,8.808668062,5.964512356,6.883755284
clean,1.386294361,1.945910149,1.945910149,0.34055389,5.123963979,4.521788577,6.264032982,0,3.761200116,2.398543211,1.791759469,8.808518619,5.962543135,7.053009358
clean,2.302585093,3.044522438,3.36729583,1.577276257,0.693147181,7.257707677,6.596463341,0,5.117993812,5.041479694,2.772588722,8.808369153,5.960421202,6.70536706
buggy,1.098612289,1.386294361,1.386294361,0.217557609,5.068904202,5.459585514,6.876264612,0,3.17805383,3.720457746,1.386294361,9.615272004,5.264455262,8.290041619
clean,0.693147181,0.693147181,0.693147181,0,0,0.693147181,5.590986981,0,1.945910149,0.000879243,0.693147181,8.808219665,5.960175122,7.940227765
clean,1.098612289,1.098612289,1.098612289,0.151299943,4.454347296,5.111987788,5.690359454,0,1.945910149,4.0929408,1.098612289,8.808070155,5.957599787,7.284477918
clean,0.693147181,0.693147181,0.693147181,0,0,0.693147181,4.682131227,0,1.386294361,0.000185168,0.693147181,8.807920622,5.955471596,7.939515261
clean,0.693147181,0.693147181,0.693147181,0,1.945910149,2.48490665,4.727387819,0,1.098612289,4.908879641,0.693147181,8.807771067,5.95287661,7.939158818
clean,0.693147181,0.693147181,0.693147181,0,0,0.693147181,4.682131227,0,1.386294361,0.016438223,0.693147181,8.80762149,5.950280895,7.938802248
clean,0.693147181,0.693147181,0.693147181,0,1.609437912,2.302585093,4.727387819,0,1.098612289,4.90874184,0.693147181,8.80747189,5.948105633,7.938445551
clean,0.693147181,0.693147181,0.693147181,0,1.791759469,0,5.288267031,0,3.135494216,3.13064249,0.693147181,8.807322268,5.945540002,7.938088727
clean,0.693147181,0.693147181,1.609437912,1.098612289,0,1.609437912,4.337290741,0,1.791759469,0.002173562,0.693147181,8.807172623,5.942958244,7.937731775
clean,0.693147181,0.693147181,1.609437912,1.076934957,3.610917913,4.110873864,4.412798293,1,1.791759469,0.000439718,0.693147181,8.807022956,5.940379242,7.937374696
buggy,0.693147181,0.693147181,1.609437912,1.09702324,2.890371758,3.258096538,4.436751534,0,1.609437912,4.908614104,0.693147181,8.806873267,5.937744827,7.93701749
clean,0.693147181,0.693147181,0.693147181,0,1.791759469,0,5.33753808,0,3.091042453,3.130259625,0.693147181,8.806723555,5.935155412,7.936660155
clean,0.693147181,0.693147181,0.693147181,0,0,0.693147181,4.762173935,0,1.791759469,0.000231454,0.693147181,8.806573821,5.932516326,7.936302693
clean,0.693147181,0.693147181,0.693147181,0,1.791759469,1.791759469,4.762173935,0,1.609437912,4.908587871,0.693147181,8.806424064,5.92986157,7.935945103
clean,0.693147181,0.693147181,0.693147181,0,0,0.693147181,4.605170186,0,1.098612289,0.00822993,0.693147181,8.806274285,5.928637341,7.935587386
clean,0.693147181,0.693147181,0.693147181,0,1.609437912,1.945910149,4.624972813,0,0.693147181,4.908487804,0.693147181,8.806124483,5.928886142,7.93522954
clean,0.693147181,0.693147181,0.693147181,0,0,0.693147181,5.81711116,0,1.791759469,0.00028931,0.693147181,8.805974659,5.926278108,7.934871566
clean,0.693147181,0.693147181,0.693147181,0,3.583518938,4.574710979,5.983936281,1,1.791759469,0.001561281,0.693147181,8.805824813,5.923606146,7.934513464
buggy,0.693147181,0.693147181,0.693147181,0,1.791759469,2.564949357,6.001414878,0,1.791759469,4.356231653,0.693147181,8.805674944,5.920972551,7.934155234
clean,0.693147181,0.693147181,0.693147181,0,1.609437912,0,5.204006687,0,3.044522438,0.002889341,0.693147181,8.805525053,5.921065839,7.933796875
clean,0.693147181,0.693147181,0.693147181,0,1.791759469,0,5.176149733,0,3.044522438,3.329977744,0.693147181,8.805375139,5.918462045,7.933438388
clean,0.693147181,0.693147181,1.945910149,1.276748014,0,1.945910149,4.375757022,0,2.302585093,0.000948624,0.693147181,8.805225203,5.916489668,7.933079772
clean,0.693147181,0.693147181,1.945910149,1.134989945,4.317488114,4.997212274,4.518158809,1,2.302585093,0.002127366,0.693147181,8.805075244,5.914245795,7.932721027
buggy,0.693147181,0.693147181,1.945910149,1.26694675,3.218875825,3.828641396,4.55562974,0,2.302585093,4.670131885,1.386294361,8.804925263,5.914958199,7.932362154
clean,0.693147181,0.693147181,0.693147181,0,1.098612289,1.098612289,5.247024072,1,1.609437912,0.675015032,0.693147181,8.804775259,5.916647682,4.672828834
clean,0.693147181,0.693147181,0.693147181,0,1.098612289,1.098612289,4.17438727,1,1.609437912,0.572012179,0.693147181,8.804625233,5.914462305,7.932003152
clean,0.693147181,0.693147181,1.386294361,0.949711001,1.386294361,1.386294361,4.313033763,1,1.609437912,0.673410871,0.693147181,8.804475184,5.912241129,7.931644021
buggy,0.693147181,1.386294361,1.609437912,1.007781032,3.688879454,2.48490665,5.713732806,0,2.833213344,4.67757224,1.098612289,0.693147181,0.007843178,0
clean,0.693147181,0.693147181,0.693147181,0,0,2.197224577,4.804021045,0,2.302585093,4.907514894,0.693147181,9.6152053,5.269079284,6.177944114
clean,1.098612289,1.386294361,1.386294361,0.828013863,4.276666119,3.761200116,5.093750201,0,2.564949357,0.532129484,1.098612289,9.615138591,5.264133238,5.802118375
clean,0.693147181,0.693147181,0.693147181,0,1.098612289,0.693147181,4.143134726,0,1.098612289,4.907365783,0.693147181,9.615071878,5.259286402,6.535241271
clean,0.693147181,0.693147181,1.098612289,0.553969617,2.944438979,3.258096538,6.629363253,0,1.386294361,0.909429283,0.693147181,9.61500516,5.254146409,5.192956851
clean,0.693147181,0.693147181,0.693147181,0,2.944438979,2.833213344,6.923628628,1,2.564949357,0.856422768,0.693147181,3.17805383,0.915367754,2.708050201
clean,0.693147181,1.791759469,2.079441542,1.172021141,5.402677382,2.995732274,4.645763583,0,2.708050201,4.370737958,1.609437912,9.614938438,5.251572925,6.173786104
clean,0.693147181,0.693147181,0.693147181,0,0,0.693147181,6.008813185,0,1.945910149,0.000150452,0.693147181,8.804325113,5.921305611,7.931284762
clean,0.693147181,0.693147181,0.693147181,0,1.386294361,2.197224577,6.021023349,0,1.945910149,4.348137505,0.693147181,8.804175019,5.918620376,7.930925372
clean,0.693147181,0.693147181,0.693147181,0,0,0.693147181,5.521460918,0,1.945910149,0.000636371,0.693147181,8.804024902,5.915947296,7.930565854
clean,0.693147181,0.693147181,0.693147181,0,3.135494216,4.143134726,5.669880923,1,1.945910149,0.002797011,0.693147181,8.803874764,5.914598419,7.930206207
buggy,0.693147181,0.693147181,0.693147181,0,1.791759469,2.079441542,5.676753802,0,1.791759469,4.903725138,0.693147181,8.803724602,5.914609693,7.92984643
clean,0.693147181,0.693147181,1.609437912,1.098612289,0,1.609437912,5.276838335,0,2.995732274,0.001341693,0.693147181,8.803574418,5.913431295,7.929486523
clean,0.693147181,0.693147181,1.609437912,1.072681343,3.091042453,2.944438979,5.272999559,0,2.995732274,4.730744447,1.098612289,8.803424212,5.912088414,7.929126487
clean,0.693147181,0.693147181,1.386294361,0.949711001,0,1.386294361,4.148411783,0,1.386294361,0.001364809,0.693147181,8.803273983,5.909782327,7.928766322
clean,0.693147181,0.693147181,1.386294361,0.928268695,2.772588722,2.772588722,4.137829674,1,1.386294361,0.000694203,0.693147181,8.803123731,5.907072004,7.928406026
buggy,0.693147181,0.693147181,1.386294361,0.936563605,2.708050201,2.944438979,4.158883083,0,1.386294361,4.903415283,0.693147181,8.802973457,5.904348158,7.928045601
clean,0.693147181,0.693147181,1.609437912,1.098612289,0,1.609437912,4.725172978,0,1.609437912,0.00226595,0.693147181,8.80282316,5.902051428,7.927685046
buggy,0.693147181,0.693147181,1.609437912,1.098482874,3.784189634,3.496507561,4.700480366,0,1.609437912,4.434984723,1.609437912,8.80267284,5.899387877,7.92732436
clean,0.693147181,0.693147181,0.693147181,0,0,0.693147181,4.624972813,0,1.386294361,0.000231454,0.693147181,8.802522498,5.896754775,7.926963545
clean,0.693147181,0.693147181,0.693147181,0,1.386294361,2.302585093,4.682131227,0,1.098612289,4.90316702,0.693147181,8.802372134,5.894002642,7.926602599
clean,0.693147181,0.693147181,0.693147181,0,0,0.693147181,4.418840608,0,1.609437912,0.000185168,0.693147181,8.802221746,5.891280736,7.926241523
clean,0.693147181,0.693147181,0.693147181,0,1.609437912,1.791759469,4.430816799,0,1.609437912,4.345326781,0.693147181,8.802071337,5.888513476,7.925880317
clean,0.693147181,0.693147181,1.098612289,0.693147181,0,1.098612289,5.020585625,0,2.079441542,0.000937061,0.693147181,8.801920904,5.885755844,7.92551898
clean,0.693147181,0.693147181,1.098612289,0.355033658,2.197224577,2.772588722,5.043425117,1,2.079441542,0.00041658,0.693147181,8.801770449,5.882974901,7.925157512
buggy,0.693147181,0.693147181,1.098612289,0.693147181,1.609437912,2.708050201,5.075173815,0,2.079441542,4.73010245,1.098612289,8.801619971,5.880184779,7.924795914
clean,0.693147181,0.693147181,0.693147181,0,0,0.693147181,4.49980967,0,1.791759469,0.000497561,0.693147181,8.801469471,5.877414645,7.924434185
clean,0.693147181,0.693147181,0.693147181,0,1.609437912,1.098612289,4.477336814,0,1.609437912,4.520700777,0.693147181,8.801318948,5.874608752,7.924072325
clean,0.693147181,0.693147181,0.693147181,0,0,0.693147181,4.477336814,0,1.386294361,0.009434522,0.693147181,8.801168402,5.87180795,7.923710334
clean,0.693147181,1.098612289,1.098612289,0.693147181,2.197224577,1.609437912,4.718498871,0,1.609437912,4.902969396,0.693147181,8.801017834,5.869041141,7.923348212
clean,1.098612289,1.609437912,2.48490665,1.41281925,6.49375384,3.951243719,6.11368218,0,3.663561646,3.409658365,1.609437912,9.614871711,5.248858722,8.289413912
clean,0.693147181,0.693147181,0.693147181,0,0.693147181,0.693147181,6.688354714,0,1.791759469,0.608953799,0.693147181,8.800867242,5.86759069,6.304448802
clean,0.693147181,0.693147181,0.693147181,0,0.693147181,0.693147181,6.688354714,0,2.63905733,0.608645279,0.693147181,8.800716629,5.864756996,7.922985959
clean,0.693147181,0.693147181,2.890371758,1.606269643,0,3.044522438,4.617447452,0,2.397895273,0.004860852,0.693147181,8.800565992,5.86191525,7.922623574
clean,0.693147181,0.693147181,2.890371758,1.579566397,5.030437921,5.214935758,4.634157723,1,2.397895273,0.007770656,0.693147181,8.800415333,5.859083407,7.922261058
buggy,0.693147181,0.693147181,2.890371758,1.596716079,4.905274778,5.043425117,4.645521482,0,2.397895273,4.902479294,0.693147181,8.800264651,5.856236755,7.921898411
clean,0.693147181,0.693147181,0.693147181,0,1.791759469,0,4.96284463,0,2.397895273,3.300037991,0.693147181,8.800113947,5.853914126,7.921535632
clean,0.693147181,1.098612289,2.772588722,1.590640461,0,2.772588722,4.489385153,0,2.397895273,0.00344314,1.098612289,8.79996322,5.851116067,7.921172722
clean,0.693147181,0.693147181,1.791759469,1.025390309,3.784189634,4.025351691,4.440295543,1,1.945910149,0.002427607,0.693147181,8.79981247,5.848299969,7.920809679
buggy,0.693147181,1.098612289,2.772588722,1.559987555,4.369447852,4.644390899,4.516703205,0,2.397895273,4.85902061,1.386294361,8.799661697,5.845432082,7.920446505
clean,1.791759469,3.135494216,4.060443011,1.702183136,4.700480366,7.695303135,5.039001084,0,3.433987204,4.398354269,2.564949357,9.61480498,5.245709649,7.517085973
clean,0.693147181,0.693147181,0.693147181,0,1.386294361,0,7.237778192,1,2.63905733,3.27978276,0.693147181,9.614738244,5.241363574,6.169610732
clean,0.693147181,1.098612289,2.833213344,1.609437912,0,2.833213344,4.740028822,0,1.945910149,0.002586352,1.098612289,8.799510901,5.843177336,7.920083199
clean,0.693147181,0.693147181,2.708050201,1.261768391,3.871201011,4.442651256,4.795790546,1,1.945910149,0.003581542,0.693147181,8.799360083,5.840311232,7.919719761
buggy,0.693147181,1.098612289,2.833213344,1.609271791,4.369447852,4.394449155,4.761104988,0,1.945910149,4.88194859,1.098612289,8.799209242,5.838891982,7.919356191
clean,0.693147181,0.693147181,0.693147181,0,1.098612289,1.098612289,6.410174882,0,1.791759469,0.548957336,0.693147181,8.799058379,5.838243382,6.302618976
clean,0.693147181,1.098612289,1.098612289,0.543444648,1.386294361,1.098612289,5.973809612,0,3.465735903,0.312789572,1.098612289,8.798907492,5.835374589,7.918992488
clean,0.693147181,1.098612289,2.302585093,1.42789805,0,2.302585093,5.011375761,0,3.135494216,0.013175425,1.098612289,8.798756583,5.832574894,7.918628653
clean,0.693147181,0.693147181,0.693147181,0,1.609437912,1.609437912,5.187385806,1,2.944438979,0.010580404,0.693147181,8.798605651,5.829665292,7.918264686
